Status,Spam,Message
receive,1,Dear 08189440237! Get 5 FREE days of useful alerts  then N50/5days. To start at no cost  Send 1 for ROMANCE
receive,1,Dear 08189440237! Get 5 FREE days of useful alerts  then N50/5days. To start at no cost  Send 1 for ROMANCE
receive,1,Make yourself beautiful  text BEAUTY to 30328 to start getting daily beauty tips; Improve your pronunciation & grammar  text DICTION to 30328. Cost: N20/3days
receive,1,Get the latest breaking local & international news  text NEWS to 30327; for latest news & gossips on artistes & celebrities  text CELEB to 30327. N20 for 5days
receive,1,Get the latest sports news daily ranging from football  athletics  boxing to tennis FREE for 2wks
receive,1,Ladies  make 85% of ur food veggies this way u'll be healthier & thinner. To get more tips FREE for 1wk on women health; text WHT to 30328. N20/3days thereafter
receive,1,Start ur day with Gods words; for Bible Promise  text PROMISE to 30327; for Open Doors Daily Devotional  text OPEN to 30327. N20/3days. To stop
receive,1,Listen to Sunday Oliseh  one of Nigeria's unforgettable footballers  as he shares his expert analysis on events in Brazil. Text SOFA to 38322. Service cost N50 weekly
receive,0,I have good news. Call me when u're free
send,0,Rice....carpet....milk....mug and cup...computer... wall clock... pot...fry pan...kettle... beans...
receive,0,8045 9200 5109 3762 airtel card
receive,0,I feel my world empty without you. I want to hear your voice again! A phonecall would fulfill my life with happiness +2693905451
receive,0,beloved aw was ur day? dis is just to remind u not to forget our due and money for shirt.may God provide for our needs IJN.av a favoured week.shalom
receive,1,Dear Valued Customer  Welcome to Airtel! Kindly register your sim  please igore if already registered. To know more about our services
receive,1,Dear Valued Customer  Welcome to Airtel! Kindly register your sim  please igore if already registered. To know more about our services
receive,1,Welcome to Airtel! Kindly make an outgoing call  send SMS or use DATA now to avoid service disruption. Please ignore  if you have already done so
receive,1,Dear Valued Customer  Welcome to Airtel! The Network that works. To know more about our services  Please call 141
receive,1,Thank you for subscribing to Daily Amebo Service. To receive messages on Daily Amebo Service  text 1 to 28052.
receive,1,Thank you for subscribing to Daily Amebo Service. To receive messages on Daily Amebo Service  text 1 to 28052.
receive,1,Thank you for subscribing to Daily Amebo Service. To receive messages on Daily Amebo Service  text 1 to 28052.
receive,1,Your free subscription expires today! To subscribe send 1 to 28052 now. N10/Day
receive,1,Your free subscription expires today! To subscribe send 1 to 28052 now. N10/Day
receive,1,Under pressure from Congress  celebrity doctor Mehmet Oz on offered to help drain the unscrupulous marketers using his name to peddle so called miracle pills
receive,1,Melanie Griffith is doing her best to erase Banderas from her life. she was seen covering Banderas's tattooed name on her arm  at the Taormina Film Fest.
receive,1,Congratulations! You have been gifted 5 Days FREE Amebo service for being on One SIM Plan.?To unsubscribe send STOP to 28052
receive,1,Dear Stress Management customer   please be informed that your subscription has been suspended due to insufficient balance. To re-subscribe send  STRESS to 5800
receive,1,Dear Stress Management customer  you have insufficient balance to renew your subscription. The service will continue for 1 day and will be cancelled thereafter.
receive,1,Uncomfortable clothes can make you feel more physically tense and contribute to the stress you feel
receive,1,Employ meditation and relaxation techniques to focus your thoughts on one relaxing thing for a sustained period of time
receive,1,Taking a walk can prove very beneficial during stressful times at work or after having had a heated debate
receive,1,Help others especially those less fortunate than yourself. Doing this gives you an opportunity to focus on matters other than your own
receive,1,Drink herbal tea: Different herbal teas drinks are ideal for dealing with stress and other ailments including colds  flu and fatigue
receive,1,Experience the power of worship! Join us at 1440 feast of worship @RCCG Goshen parish Lekki 5th-6th July from 2:40pm. www.rccggoshen.org/1440  SARI-OKE
receive,1,"Is 81XXXXXX37your number? If yes  send ""YES"" to 38255 to get expert Football match analysis from SUNDAY OLISEH  live from Brazil. Service is FREE for 2 days!"
receive,1,Be a Patriot. Clear the road for Super Eagles! To get SUPER EAGLES by Solidstar as your Ring Back Tune  text 54436 to 251. Cost N50 only.
receive,1,Scared of Job interviews? No More Worries! Get that DREAM JOB today with daily INTERVIEW TIPS. Simply Text INT to 38080 @ N50 for 5days & enjoy first 2days FREE
receive,1,Follow your favorite EPL club & get first 2days FREE! Text MAN U  CHELSEA  MAN CITY
receive,0,Get it Right! Take d Lead! You're specially invited 2 fellowship wit us @WCF 2moro by 4pm @ Dewot centre  Camp!Dnt com alone  com wif Frnds!We'll be xpectn U!
receive,0,God's Word works wonders @ Winners' Campus Fellowship!Join Us 2moro 4 a refreshx & spirit-fild servx @Dewot centre camp by 4pm. God is sure 2 b der.Stay Blsd.
receive,0,today's service tagged open heavens holds today by 4pm at dewort event centr camp.come with ur welfare offering and a gift for a friend.God bless u as come    
receive,0,winners campus fellowship holds today  by 4pm @ dewort  camp.pls com wit a friend . God bless u
receive,0,winners campus fellowship holds today  by 4pm @ dewort  camp.pls com wit a friend . God bless u
receive,0,winners campus fellowship holds today  by 4pm @ dewort  camp.pls com wit a friend . God bless u  ABEOKUTA
receive,0,winners campus fellowship holds today  by 4pm @ dewort  camp.pls com wit a friend . God bless u
receive,0,freshers alive holds today @dewot center by 4pm.pls b reminded dat those who applied 4bursary should com 4 intrview @LFC obantoko by 10am
receive,0,WCF congratulates 100l students on their matric day  tomorow.pls try to locate WCF tent dat as bin prepared 4 d matriculants.come with a friend and God bless u 
receive,0,Winners campus felloewship holds today(wednesday) by 4pm at dewot event centre camp.Come with a friend and worship with us and you will be surely blessed
receive,0,Winners campus fellowship holds this wednesday at dewot event center by 4pm .pls come with a friend and worship with us and u will be richly blessed
receive,0,Winners campus fellowship holds this wednesday at dewot event center by 4pm .pls come with a friend and worship with us and u will be richly blessed.
receive,0,Winners campus fellowship begins this session on wednesday(29-01-2014) at dewort event hall camp by 4pm.Come with a friend and worship with us.God bless you.
receive,0,Winners campus fellowship begins this session on wednesday(29-01-2014) at dewort event hall camp by 4pm.Come with a friend and worship with us.God bless you.
receive,1,You transferred N50 to 08XXXXXX508 on 17/06/14 08:46. Your new account balance is N0. Thanks for using Share & Sell.
receive,1,Fun talks are not the only interesting things that you can have here. Call me now :) +41799771870
receive,1,Fun talks are not the only interesting things that you can have here. Call me now :) +41799771870
receive,1,Yello! MTN wishes all our customers a happy fathers. day celebration! So call your dad or father-figure in your life and let him know how special he is!
receive,0,Itz me Rofiat  datz my numba F.M 
receive,0,Itz me Rofiat  datz my numba F.M 
receive,0,Happy resumptionm fellowship begins today(wednsdy) 05-06-14 by 4pm at dewot event center.pls come wit a friend.God bless u 
receive,0,Village outreach  2014Take off time; 7amTake off point; DamboldT/fare: #200. pls come with ur camping materials.God bless you as u prepare to come.
receive,1,Get Nolly Gist update free for 1 week. Text J to 655 & get 2 Products FREE for 30 days
receive,1,Get 1 FREE Ring Back Tune for 30days. Text 2 to 251 for Aye by Davido or text MORE to 251 for a list of more free tunes. N50 activation fee appli
receive,1,Get 1 FREE Ring Back Tune & 7days FREE Easytunez Service. Text 9 to 251 For Johnny by Yemi Alade or Text free to 251 to get a list of other free tunes.
receive,1,Airtel SMS-Browser1.Sports2.Entertainment3.Astrology4.Information5.Fashion & Health6.Devotional7.Bollywood & Indian8.JOB
receive,1,Sorry you have sent a wrong keyword. To explore our services send MENU to 38295 and subscribe to your desired service.
receive,1,Ref ID: C140523.1319.320003 You have received 20 NGN from 80XXXXXX15. Need a job? Dial *108*11# for free.
receive,1,Everyone needs a good friend. Call now and you'll have the time of your life! +41742790410
receive,1,Falling sick sometimes is inevitable but mostly caused by health negligence. To reduce your risk factors  SMS FREE to 4949 for 3 Free days. Service costs N10  MANAGEMENT skills and RELATIONSHIP tips. Call 1413 now
receive,1,Free Free!!! Exclusive for you get funny news and cool stories from around the world right on your mobile. SMS FNP to 38567. Offer valid for limited period.  so dial today
receive,1,Free Free!!! Get the latest gossips & hot news in the world of Hollywood stars on your mobile!! SMS HNP to 38567 for 7 days FREE trial!!Hurry limited offer!!
receive,0,Gud p.m belovedD village outreach committee hereby use dis medium to ask us to pls begin to return d envelopes back to church with d money in them.GOD bless u
receive,1,Let the doctors help you become an even better parent. Send 121 to 5800.  N35 every 2 days. First 2 days free
receive,0,MAY: Many Are Your  blessings  breakthroughs 
receive,0,U fit come ma place come see me if na your sister place you de
receive,0,Guy where you u dey  I dey ma hostle now  2 for LOVE
send,0,happy Easter my guy   2 for LOVE
receive,0,Good morning hope you slept well  I want to celebrate with you this special day #eastersunday#
send,0,Happy workers day from Femi   It's Absolutely FREE!
send,0,Registration will close tomorrow and I havnt pay department fee it's 1500 penanty for not paying latest tomorrow is 5000  then N20 for 2days after; to subscribe  there something great just for you!
receive,0,Dad's fone is wit me
send,0,Lab coat:1500  p ast question: 1000  department fee:1500 college fee:1000  textbooks 1500 from Femi  text NO to 38321
receive,0,Ave received ur msg buh u must face ur studies squarely in order 2 make it in lyf...remember d child of whom u are..
receive,1,It's Elclassico! Get live Updates on your phone as Barcelona takes on Real Madrid in the Copa Del Rey Cup Final. Dial *244#. Service cost N20 daily
receive,0,It was very nice to speak with you a while ago :) Fun talks are not the only interesting things that you can have here!:) Call me now for a chat +2693905019 :)
receive,0,Dear Bolaji  Oluwafemi [name sake]  i realize how important today is to you. Birthdays come once in a year  so we celebrate you today. Happy birthday  3 for MONEY or 4 for JOKES  to 38888.
send,0,Happy Sunday how is study hope you are preparing for examination   3 for MONEY or 4 for JOKES  to 38888.
send,0,If you reach camp enter oluwokesi if you Don reach there call my number or call 080XXXXXX99
receive,0,Just wanna wish u a hbd in advance wishin u d best in lyf
receive,0,Guess wat bro? Aunty aishat just gave birth to a bouncin baby gal todae wich is 28th march nd 2morrow 29th march is also ur bofdae congratulationz  please call 141.  text SPORTS to 30327.
receive,0,At shop nd i was d only one around so i had 2 call 4 help...bro it was so terrible  please call 141.
send,0,Jesus where did he faint even me am scared now 
receive,0,Yep buh i was so scared nd he was taken to hetta...after he came back 2 lyf he didnt rememba dat he fainted
send,0,Wat happened to him hope he is okay now
receive,0,Hi bro sumtin bad happened 2dae cos micheal fainted nd died buh we tank God dat he jerked back to lyf after an hour 
receive,0,Check out WhatsApp Messenger for your smartphone. Download it today from http://whatsapp.com/dl/
receive,1,FMC MARKURDI SHUTS DOWN  EVACUATES 802 PATIENTS OVER ALLEGED ATTACK Click here http://airtel-mnp.com/4223113H41
receive,0,Beloveth! This is to remind u of MTS XTIAN STUDENTS FELLOWSHIP whch comes evry Thursday by 1pm unda d tree behind COLNAS. Pls inform all ur level mates. SHALOM!
receive,0,A month of sorrow 4 some bt a month of joy 4 you  we celebrate with u ds month. Wishing u a happy birthday ds month.4rm COLNASSA EXCOS 2013/2014.
receive,0,A month of sorrow 4 some bt a month of joy 4 you  we celebrate with u ds month. Wishing u a happy birthday ds month.4rm COLNASSA EXCOS 2013/2014.
receive,1,JOKE. Teacher: Can somebody give me an example of a business failure due 2 careless management? Akpos: Ashawo wey carry belle
receive,1,Send YES to subscribe to Akpos Jokes and win free airtime after 15 messages. Your free subscription expires today. N25/day
receive,1,JOKE. Teacher: Amaka  What do u wanna be in life? Amaka: A successful multi billionaire business woman. Teacher:Akpos  U? Akpos: Amaka's husband
